Country_code,Segment,Sector,Year,Value 2 (+),Value 1 (+),Value 3 (+),Value 5 (+/-),Value 4 (+/-),Value 6 (+/-),index
PL,Segment4,Sector3,17,11,0.0338,14702211,11,-0.0338,-14702211,1
PL,Segment4,Sector3,18,6,0.0281,9239875,-6,0.0281,9239875,1
PL,Segment4,Sector3,19,9,0.0338,26821076,-9,-0.0338,-26821076,1
PL,Segment4,Sector3,20,11,0.0338,25600430,-11,-0.0338,25600430,1
PL,Segment4,Sector3,21,2,0.0394,12455581,-2,0.0394,12455581,1
PT,Segment4,Sector3,15,9,0.0225,12775255,9,-0.0225,-12775255,1
PT,Segment4,Sector3,16,1,0.0225,19906858,-1,0.0225,19906858,1
PT,Segment4,Sector3,17,5,0.0338,5973374,-5,-0.0338,5973374,1
PT,Segment4,Sector3,18,3,0.0281,8816167,-3,0.0281,8816167,1
PT,Segment4,Sector3,19,6,0.0338,2943966,6,0.0338,2943966,1
PT,Segment4,Sector3,20,4,0.0338,15109583,4,0.0338,-15109583,1
PT,Segment4,Sector3,21,7,0.0394,21950089,-7,-0.0394,21950089,1
RO,Segment6,Sector3,15,10,0.0225,18708919,10,-0.0225,18708919,1
RO,Segment6,Sector3,16,6,0.0225,20457219,6,-0.0225,20457219,1
RO,Segment6,Sector3,17,15,0.0338,8688188,-15,0.0338,8688188,1
RO,Segment6,Sector3,18,5,0.0281,20564252,5,-0.0281,20564252,1
RO,Segment6,Sector3,19,8,0.0338,24564988,-8,0.0338,-24564988,1
RO,Segment6,Sector3,20,6,0.0338,2054176,6,-0.0338,2054176,1
RO,Segment6,Sector3,21,3,0.0394,2548380,-3,0.0394,2548380,1
SE,Segment10,Sector3,15,3,0.0225,21611820,-3,-0.0225,-21611820,1
SE,Segment10,Sector3,16,15,0.0225,17621582,15,0.0225,17621582,1
SE,Segment10,Sector3,17,13,0.0338,7301446,-13,-0.0338,7301446,1
SE,Segment10,Sector3,18,17,0.0281,12548466,17,-0.0281,12548466,1
SE,Segment10,Sector3,19,8,0.0338,32285444,-8,0.0338,32285444,1
SE,Segment10,Sector3,20,16,0.0338,14529260,-16,-0.0338,-14529260,1
SE,Segment10,Sector3,21,13,0.0394,14605368,13,0.0394,14605368,1
SI,Segment8,Sector3,15,6,0.0225,21267765,6,0.0225,21267765,1
SI,Segment8,Sector3,16,13,0.0225,10068041,13,-0.0225,-10068041,1
SI,Segment8,Sector3,17,11,0.0338,25008986,11,0.0338,-25008986,1
SI,Segment8,Sector3,18,11,0.0281,6124415,-11,-0.0281,-6124415,1
SI,Segment8,Sector3,19,13,0.0338,16271530,-13,0.0338,16271530,1
SI,Segment8,Sector3,20,10,0.0338,8081060,-10,0.0338,-8081060,1
SI,Segment8,Sector3,21,6,0.0394,37372786,6,0.0394,-37372786,1
SK,Segment7,Sector3,15,8,0.0225,16285997,-8,-0.0225,16285997,1
SK,Segment7,Sector3,16,11,0.0225,6531892,11,-0.0225,6531892,1
SK,Segment7,Sector3,17,7,0.0338,655142,-7,-0.0338,-655142,1
SK,Segment7,Sector3,18,15,0.0281,1924119,15,-0.0281,-1924119,1
SK,Segment7,Sector3,19,13,0.0338,15285955,-13,-0.0338,-15285955,1
SK,Segment7,Sector3,20,9,0.0338,26609783,9,-0.0338,26609783,1
SK,Segment7,Sector3,21,1,0.0394,30759390,1,-0.0394,30759390,1
UK,Segment5,Sector3,15,5,0.0225,5465061,5,0.0225,5465061,1
UK,Segment5,Sector3,16,5,0.0225,1666076,5,-0.0225,1666076,1
UK,Segment5,Sector3,17,10,0.0338,32738412,10,0.0338,-32738412,1
UK,Segment5,Sector3,18,2,0.0281,8789958,-2,0.0281,8789958,1
UK,Segment5,Sector3,19,10,0.0338,21248244,-10,0.0338,-21248244,1
UK,Segment5,Sector3,20,4,0.0338,33279712,-4,-0.0338,33279712,1
UK,Segment5,Sector3,21,7,0.0394,29373731,-7,0.0394,-29373731,1
AT,Segment1,Sector4,01,8,0.0388,4145149,-8,0.0388,-4145149,1
AT,Segment1,Sector4,02,9,0.0388,12931610,9,0.0388,-12931610,1
AT,Segment1,Sector4,03,8,0.0388,33743440,8,0.0388,-33743440,1
AT,Segment1,Sector4,04,13,0.0388,23259186,13,0.0388,-23259186,1
AT,Segment1,Sector4,05,10,0.0388,3377638,-10,-0.0388,3377638,1
AT,Segment1,Sector4,06,10,0.0333,15662083,10,0.0333,15662083,1
AT,Segment1,Sector4,07,8,0.0222,20529995,-8,-0.0222,-20529995,1
BE,Segment2,Sector4,01,16,0.0388,28203782,16,0.0388,-28203782,1
BE,Segment2,Sector4,02,17,0.0388,19152593,17,0.0388,-19152593,1
BE,Segment2,Sector4,03,5,0.0388,3999778,-5,-0.0388,3999778,1
BE,Segment2,Sector4,04,10,0.0388,13922491,10,-0.0388,13922491,1
BE,Segment2,Sector4,05,12,0.0388,20172435,-12,-0.0388,20172435,1
BE,Segment2,Sector4,06,12,0.0333,10494768,12,0.0333,10494768,1
BE,Segment2,Sector4,07,6,0.0222,278582,-6,-0.0222,278582,1
BG,Segment3,Sector4,01,3,0.0388,6797044,3,0.0388,-6797044,1
BG,Segment3,Sector4,02,3,0.0388,36555560,3,-0.0388,36555560,1
BG,Segment3,Sector4,03,8,0.0388,2673291,8,-0.0388,2673291,1
BG,Segment3,Sector4,04,6,0.0388,35674457,-6,0.0388,35674457,1
BG,Segment3,Sector4,05,1,0.0388,24904528,-1,-0.0388,24904528,1
BG,Segment3,Sector4,06,4,0.0333,22081542,-4,-0.0333,22081542,1
BG,Segment3,Sector4,07,0,0.0222,15356665,0,0.0222,-15356665,1
CY,Segment3,Sector4,01,4,0.0388,26674620,-4,-0.0388,-26674620,1
CY,Segment3,Sector4,02,1,0.0388,15981820,-1,-0.0388,15981820,1
CY,Segment3,Sector4,03,5,0.0388,24084363,5,0.0388,24084363,1
CY,Segment3,Sector4,04,2,0.0388,22469755,2,0.0388,22469755,1
CY,Segment3,Sector4,05,0,0.0388,27234712,0,0.0388,-27234712,1
CY,Segment3,Sector4,06,1,0.0333,28192572,1,-0.0333,-28192572,1
CY,Segment3,Sector4,07,0,0.0222,21679828,0,0.0222,21679828,1
CZ,Segment3,Sector4,01,1,0.0388,30503113,1,-0.0388,30503113,1
CZ,Segment3,Sector4,02,4,0.0388,5882558,4,-0.0388,5882558,1
CZ,Segment3,Sector4,03,5,0.0388,35185905,5,-0.0388,-35185905,1
CZ,Segment3,Sector4,04,6,0.0388,19241548,-6,-0.0388,19241548,1
CZ,Segment3,Sector4,05,7,0.0388,13701001,-7,0.0388,13701001,1
CZ,Segment3,Sector4,06,5,0.0333,32890820,-5,0.0333,-32890820,1
CZ,Segment3,Sector4,07,5,0.0222,9014058,-5,-0.0222,9014058,1
DE,Segment3,Sector4,01,43,0.0388,2107569,43,-0.0388,-2107569,1
DE,Segment3,Sector4,02,50,0.0388,33975228,-50,-0.0388,-33975228,1
DE,Segment3,Sector4,03,26,0.0388,16266722,26,0.0388,-16266722,1
DE,Segment3,Sector4,04,26,0.0388,2922158,26,0.0388,-2922158,1
DE,Segment3,Sector4,05,25,0.0388,12235791,25,0.0388,12235791,1
DE,Segment3,Sector4,06,37,0.0333,21549778,37,0.0333,21549778,1
DE,Segment3,Sector4,07,21,0.0222,3925914,-21,-0.0222,-3925914,1
DK,Segment3,Sector4,01,15,0.0388,20646066,15,-0.0388,-20646066,1
DK,Segment3,Sector4,02,3,0.0388,2578734,-3,-0.0388,-2578734,1
DK,Segment3,Sector4,03,12,0.0388,9839578,12,-0.0388,-9839578,1
DK,Segment3,Sector4,04,16,0.0388,20438904,16,0.0388,20438904,1
DK,Segment3,Sector4,05,5,0.0388,6767609,-5,-0.0388,-6767609,1
DK,Segment3,Sector4,06,8,0.0333,13826742,8,-0.0333,13826742,1
DK,Segment3,Sector4,07,5,0.0222,11412503,-5,-0.0222,11412503,1
EE,Segment3,Sector4,01,8,0.0388,9322452,8,0.0388,9322452,1
EE,Segment3,Sector4,02,13,0.0388,11532562,13,-0.0388,-11532562,1
EE,Segment3,Sector4,03,13,0.0388,36667669,13,-0.0388,36667669,1
EE,Segment3,Sector4,04,10,0.0388,14439659,-10,-0.0388,-14439659,1
EE,Segment3,Sector4,05,7,0.0388,28950230,-7,0.0388,-28950230,1
EE,Segment3,Sector4,06,7,0.0333,27281690,7,0.0333,27281690,1
EE,Segment3,Sector4,07,3,0.0222,10367894,3,-0.0222,10367894,1
EL,Segment3,Sector4,01,0,0.0388,25938721,0,-0.0388,25938721,1
EL,Segment3,Sector4,02,3,0.0388,12482148,-3,-0.0388,-12482148,1
EL,Segment3,Sector4,03,1,0.0388,13884596,-1,0.0388,13884596,1
EL,Segment3,Sector4,04,3,0.0388,7087712,-3,-0.0388,-7087712,1
EL,Segment3,Sector4,05,1,0.0388,36701059,-1,-0.0388,36701059,1
EL,Segment3,Sector4,06,4,0.0333,1873836,-4,-0.0333,1873836,1
EL,Segment3,Sector4,07,3,0.0222,12770116,3,-0.0222,12770116,1
ES,Segment9,Sector4,01,5,0.0388,38784046,5,-0.0388,38784046,1
ES,Segment9,Sector4,02,9,0.0388,21369611,9,0.0388,-21369611,1
ES,Segment9,Sector4,03,14,0.0388,17629546,-14,-0.0388,17629546,1
ES,Segment9,Sector4,04,12,0.0388,8254034,12,-0.0388,-8254034,1
ES,Segment9,Sector4,05,9,0.0388,37774687,-9,0.0388,37774687,1
ES,Segment9,Sector4,06,7,0.0333,5726237,-7,-0.0333,-5726237,1
ES,Segment9,Sector4,07,0,0.0222,8025347,0,0.0222,8025347,1
FI,Segment3,Sector4,01,8,0.0388,38567996,8,-0.0388,-38567996,1
FI,Segment3,Sector4,02,8,0.0388,29274066,8,-0.0388,29274066,1
FI,Segment3,Sector4,03,8,0.0388,35648933,-8,0.0388,-35648933,1
FI,Segment3,Sector4,04,6,0.0388,3343387,6,-0.0388,3343387,1
FI,Segment3,Sector4,05,13,0.0388,15008953,13,-0.0388,-15008953,1
FI,Segment3,Sector4,06,9,0.0333,29222854,-9,-0.0333,29222854,1
FI,Segment3,Sector4,07,7,0.0222,20364148,7,0.0222,20364148,1
FR,Segment3,Sector4,01,6,0.0388,2458297,6,0.0388,-2458297,1
FR,Segment3,Sector4,02,12,0.0388,38009692,12,0.0388,38009692,1
FR,Segment3,Sector4,03,5,0.0388,32567718,5,0.0388,-32567718,1
FR,Segment3,Sector4,04,9,0.0388,34197486,9,0.0388,-34197486,1
FR,Segment3,Sector4,05,8,0.0388,24597217,8,0.0388,24597217,1
FR,Segment3,Sector4,06,9,0.0333,4379339,-9,0.0333,-4379339,1
FR,Segment3,Sector4,07,5,0.0222,16486763,-5,0.0222,-16486763,1
HR,Segment3,Sector4,01,3,0.0388,21210731,-3,-0.0388,-21210731,1
HR,Segment3,Sector4,02,6,0.0388,32894802,-6,-0.0388,-32894802,1
HR,Segment3,Sector4,03,9,0.0388,30012487,9,-0.0388,-30012487,1
HR,Segment3,Sector4,04,7,0.0388,29525379,-7,-0.0388,29525379,1
HR,Segment3,Sector4,05,7,0.0388,15531753,-7,-0.0388,15531753,1
HR,Segment3,Sector4,06,12,0.0333,33161603,12,0.0333,33161603,1
HR,Segment3,Sector4,07,0,0.0222,19552388,0,0.0222,19552388,1
HU,Segment3,Sector4,01,18,0.0388,19928040,18,-0.0388,19928040,1
HU,Segment3,Sector4,02,2,0.0388,16565493,2,0.0388,-16565493,1
HU,Segment3,Sector4,03,17,0.0388,12958667,17,0.0388,12958667,1
HU,Segment3,Sector4,04,3,0.0388,35691155,-3,-0.0388,35691155,1
HU,Segment3,Sector4,05,16,0.0388,28304598,16,-0.0388,28304598,1
HU,Segment3,Sector4,06,8,0.0333,15048896,-8,0.0333,15048896,1
HU,Segment3,Sector4,07,8,0.0222,458061,8,-0.0222,-458061,1
IE,Segment4,Sector4,01,5,0.0388,13594905,-5,0.0388,13594905,1
IE,Segment4,Sector4,02,8,0.0388,30520318,-8,0.0388,-30520318,1
IE,Segment4,Sector4,03,17,0.0388,20168538,-17,0.0388,20168538,1
IE,Segment4,Sector4,04,7,0.0388,34853706,7,0.0388,-34853706,1
IE,Segment4,Sector4,05,5,0.0388,17905314,5,-0.0388,17905314,1
IE,Segment4,Sector4,06,3,0.0333,12798213,3,0.0333,-12798213,1
IE,Segment4,Sector4,07,5,0.0222,8885245,-5,-0.0222,-8885245,1
IT,Segment4,Sector4,01,5,0.0388,26103064,5,0.0388,-26103064,1
IT,Segment4,Sector4,02,4,0.0388,31348892,4,-0.0388,31348892,1
IT,Segment4,Sector4,03,6,0.0388,25364829,6,-0.0388,-25364829,1
IT,Segment4,Sector4,04,8,0.0388,28452271,-8,0.0388,-28452271,1
IT,Segment4,Sector4,05,5,0.0388,7879422,-5,-0.0388,7879422,1
IT,Segment4,Sector4,06,2,0.0333,11577345,2,0.0333,11577345,1
IT,Segment4,Sector4,07,4,0.0222,8517741,4,0.0222,8517741,1
LT,Segment4,Sector4,01,11,0.0388,31756757,-11,0.0388,-31756757,1
LT,Segment4,Sector4,02,2,0.0388,29644674,2,-0.0388,-29644674,1
LT,Segment4,Sector4,03,8,0.0388,6979212,-8,-0.0388,6979212,1
LT,Segment4,Sector4,04,1,0.0388,32101055,-1,-0.0388,-32101055,1
LT,Segment4,Sector4,05,2,0.0388,26289156,2,0.0388,26289156,1
LT,Segment4,Sector4,06,2,0.0333,14392313,2,0.0333,14392313,1
LT,Segment4,Sector4,07,0,0.0222,10756954,0,-0.0222,10756954,1
LU,Segment4,Sector4,01,10,0.0388,5235821,-10,-0.0388,-5235821,1
LU,Segment4,Sector4,02,3,0.0388,4706463,-3,-0.0388,4706463,1
LU,Segment4,Sector4,03,10,0.0388,17268313,10,-0.0388,17268313,1
LU,Segment4,Sector4,04,9,0.0388,6919791,9,-0.0388,6919791,1
LU,Segment4,Sector4,05,8,0.0388,38514491,-8,-0.0388,-38514491,1
LU,Segment4,Sector4,06,8,0.0333,6831919,8,-0.0333,-6831919,1
LU,Segment4,Sector4,07,3,0.0222,11448748,-3,-0.0222,-11448748,1
LV,Segment4,Sector4,01,3,0.0388,6737399,-3,-0.0388,6737399,1
LV,Segment4,Sector4,02,9,0.0388,16836254,9,0.0388,-16836254,1
LV,Segment4,Sector4,03,8,0.0388,22804987,-8,-0.0388,-22804987,1
LV,Segment4,Sector4,04,3,0.0388,23146914,3,0.0388,-23146914,1
LV,Segment4,Sector4,05,3,0.0388,24102417,-3,0.0388,-24102417,1
LV,Segment4,Sector4,06,2,0.0333,30294888,2,0.0333,-30294888,1
LV,Segment4,Sector4,07,0,0.0222,12417212,0,0.0222,12417212,1
MT,Segment4,Sector4,01,6,0.0388,10082213,6,-0.0388,-10082213,1
MT,Segment4,Sector4,02,4,0.0388,6630279,-4,0.0388,-6630279,1
MT,Segment4,Sector4,03,2,0.0388,27736115,-2,-0.0388,-27736115,1
MT,Segment4,Sector4,04,0,0.0388,3902423,0,-0.0388,3902423,1
MT,Segment4,Sector4,05,2,0.0388,18872549,-2,-0.0388,-18872549,1
MT,Segment4,Sector4,06,4,0.0333,24959424,4,-0.0333,-24959424,1
MT,Segment4,Sector4,07,0,0.0222,10044348,0,-0.0222,10044348,1
NL,Segment4,Sector4,01,12,0.0388,1415243,-12,0.0388,-1415243,1
NL,Segment4,Sector4,02,14,0.0388,5015520,14,0.0388,5015520,1
NL,Segment4,Sector4,03,19,0.0388,26051411,19,0.0388,-26051411,1
NL,Segment4,Sector4,04,23,0.0388,14473069,-23,-0.0388,14473069,1
NL,Segment4,Sector4,05,18,0.0388,32534323,18,-0.0388,32534323,1
NL,Segment4,Sector4,06,20,0.0333,15640995,20,0.0333,-15640995,1
NL,Segment4,Sector4,07,1,0.0222,12713766,-1,-0.0222,12713766,1
PL,Segment4,Sector4,01,9,0.0388,6637495,9,0.0388,6637495,1
PL,Segment4,Sector4,02,5,0.0388,4167177,-5,0.0388,-4167177,1
PL,Segment4,Sector4,03,14,0.0388,12635667,-14,-0.0388,-12635667,1
PL,Segment4,Sector4,04,8,0.0388,29091465,-8,-0.0388,29091465,1
PL,Segment4,Sector4,05,4,0.0388,6197839,-4,-0.0388,-6197839,1
PL,Segment4,Sector4,06,4,0.0333,2065275,-4,0.0333,-2065275,1
PL,Segment4,Sector4,07,1,0.0222,6194502,1,-0.0222,6194502,1
PT,Segment4,Sector4,01,6,0.0388,5660478,-6,-0.0388,5660478,1
PT,Segment4,Sector4,02,6,0.0388,14159251,-6,0.0388,14159251,1
PT,Segment4,Sector4,03,9,0.0388,3277148,-9,-0.0388,-3277148,1
PT,Segment4,Sector4,04,6,0.0388,37573123,6,-0.0388,37573123,1
PT,Segment4,Sector4,05,10,0.0388,4210268,-10,0.0388,4210268,1
PT,Segment4,Sector4,06,5,0.0333,29777185,-5,0.0333,29777185,1
PT,Segment4,Sector4,07,1,0.0222,2984391,-1,-0.0222,-2984391,1
RO,Segment6,Sector4,01,5,0.0388,33531465,-5,-0.0388,-33531465,1
RO,Segment6,Sector4,02,10,0.0388,14623194,10,-0.0388,-14623194,1
RO,Segment6,Sector4,03,8,0.0388,23963705,-8,-0.0388,-23963705,1
RO,Segment6,Sector4,04,15,0.0388,35089235,15,-0.0388,-35089235,1
RO,Segment6,Sector4,05,7,0.0388,20577261,-7,0.0388,20577261,1
RO,Segment6,Sector4,06,6,0.0333,18124590,-6,0.0333,-18124590,1
RO,Segment6,Sector4,07,3,0.0222,14981367,-3,-0.0222,-14981367,1
SE,Segment10,Sector4,01,9,0.0388,29040581,9,0.0388,-29040581,1
SE,Segment10,Sector4,02,16,0.0388,850196,16,0.0388,850196,1
SE,Segment10,Sector4,03,16,0.0388,30051343,16,-0.0388,30051343,1
SE,Segment10,Sector4,04,15,0.0388,3587556,15,-0.0388,3587556,1
SE,Segment10,Sector4,05,11,0.0388,26738043,11,0.0388,-26738043,1
SE,Segment10,Sector4,06,19,0.0333,29411789,-19,-0.0333,-29411789,1
SE,Segment10,Sector4,07,7,0.0222,19700857,-7,-0.0222,-19700857,1
SI,Segment8,Sector4,01,4,0.0388,29320574,4,0.0388,-29320574,1
SI,Segment8,Sector4,02,8,0.0388,8294778,-8,0.0388,8294778,1
SI,Segment8,Sector4,03,14,0.0388,36391302,-14,0.0388,-36391302,1
SI,Segment8,Sector4,04,5,0.0388,2326919,5,0.0388,2326919,1
SI,Segment8,Sector4,05,11,0.0388,17055274,11,0.0388,-17055274,1
SI,Segment8,Sector4,06,9,0.0333,23673769,-9,0.0333,-23673769,1
SI,Segment8,Sector4,07,2,0.0222,2818581,-2,-0.0222,2818581,1
SK,Segment7,Sector4,01,6,0.0388,29304892,6,-0.0388,29304892,1
SK,Segment7,Sector4,02,8,0.0388,7658923,-8,-0.0388,7658923,1
SK,Segment7,Sector4,03,11,0.0388,11081019,-11,0.0388,11081019,1
SK,Segment7,Sector4,04,12,0.0388,19418307,-12,-0.0388,19418307,1
SK,Segment7,Sector4,05,6,0.0388,10596579,6,0.0388,-10596579,1
SK,Segment7,Sector4,06,6,0.0333,23957339,6,0.0333,23957339,1
SK,Segment7,Sector4,07,1,0.0222,10228962,1,0.0222,-10228962,1
UK,Segment5,Sector4,01,7,0.0388,34537528,-7,0.0388,34537528,1
UK,Segment5,Sector4,02,7,0.0388,17551330,-7,0.0388,-17551330,1
UK,Segment5,Sector4,03,6,0.0388,33510284,-6,-0.0388,33510284,1
UK,Segment5,Sector4,04,9,0.0388,21466518,9,-0.0388,21466518,1
UK,Segment5,Sector4,05,13,0.0388,22181805,-13,-0.0388,22181805,1
UK,Segment5,Sector4,06,9,0.0333,13197107,-9,0.0333,-13197107,1
UK,Segment5,Sector4,07,2,0.0222,10484385,-2,-0.0222,10484385,1
AT,Segment1,Sector4,08,8,0.0238,13083062,-8,-0.0238,-13083062,1
AT,Segment1,Sector4,09,10,0.0238,9592639,-10,-0.0238,9592639,1
AT,Segment1,Sector4,10,11,0.0333,16143290,-11,0.0333,-16143290,1
AT,Segment1,Sector4,11,19,0.038,28833674,19,-0.038,-28833674,1
AT,Segment1,Sector4,12,11,0.0333,16041059,11,0.0333,-16041059,1
AT,Segment1,Sector4,13,8,0.0333,3475297,8,-0.0333,-3475297,1
AT,Segment1,Sector4,14,10,0.0285,10004152,-10,-0.0285,10004152,1
BE,Segment2,Sector4,08,9,0.0238,18512772,9,0.0238,18512772,1
BE,Segment2,Sector4,09,16,0.0238,19022972,-16,-0.0238,-19022972,1
BE,Segment2,Sector4,10,17,0.0333,28211138,17,0.0333,28211138,1
BE,Segment2,Sector4,11,23,0.038,6776780,23,0.038,6776780,1
BE,Segment2,Sector4,12,15,0.0333,22946367,-15,0.0333,-22946367,1
BE,Segment2,Sector4,13,18,0.0333,5648993,18,0.0333,-5648993,1
BE,Segment2,Sector4,14,4,0.0285,2214807,4,0.0285,2214807,1
BG,Segment3,Sector4,08,2,0.0238,11535762,2,-0.0238,11535762,1
BG,Segment3,Sector4,09,2,0.0238,5161421,-2,0.0238,-5161421,1
BG,Segment3,Sector4,10,9,0.0333,2114529,9,-0.0333,-2114529,1
BG,Segment3,Sector4,11,8,0.038,37638032,-8,0.038,-37638032,1
BG,Segment3,Sector4,12,13,0.0333,8259968,-13,-0.0333,-8259968,1
BG,Segment3,Sector4,13,10,0.0333,5344851,-10,-0.0333,5344851,1
BG,Segment3,Sector4,14,1,0.0285,9442843,1,0.0285,-9442843,1
CY,Segment3,Sector4,08,0,0.0238,5762750,0,-0.0238,5762750,1
CY,Segment3,Sector4,09,1,0.0238,23604547,-1,-0.0238,-23604547,1
CY,Segment3,Sector4,10,3,0.0333,14557578,-3,-0.0333,-14557578,1
CY,Segment3,Sector4,11,0,0.038,33470754,0,0.038,33470754,1
CY,Segment3,Sector4,12,2,0.0333,11210332,2,-0.0333,-11210332,1
CY,Segment3,Sector4,13,1,0.0333,30671906,1,0.0333,-30671906,1
CY,Segment3,Sector4,14,1,0.0285,14649702,1,-0.0285,14649702,1
CZ,Segment3,Sector4,08,9,0.0238,611090,9,-0.0238,-611090,1
CZ,Segment3,Sector4,09,24,0.0238,5375203,24,0.0238,-5375203,1
CZ,Segment3,Sector4,10,8,0.0333,23199304,-8,-0.0333,-23199304,1
CZ,Segment3,Sector4,11,10,0.038,32155369,-10,-0.038,32155369,1
CZ,Segment3,Sector4,12,19,0.0333,12110868,-19,-0.0333,-12110868,1
CZ,Segment3,Sector4,13,11,0.0333,28950708,-11,-0.0333,28950708,1
CZ,Segment3,Sector4,14,3,0.0285,27048464,-3,-0.0285,27048464,1
DE,Segment3,Sector4,08,47,0.0238,20805532,-47,0.0238,20805532,1
DE,Segment3,Sector4,09,57,0.0238,8657378,-57,0.0238,-8657378,1
DE,Segment3,Sector4,10,13,0.0333,32538674,-13,0.0333,-32538674,1
DE,Segment3,Sector4,11,6,0.038,27430384,-6,0.038,-27430384,1
DE,Segment3,Sector4,12,9,0.0333,18823553,-9,-0.0333,-18823553,1
DE,Segment3,Sector4,13,42,0.0333,24614006,-42,-0.0333,-24614006,1
DE,Segment3,Sector4,14,29,0.0285,20270763,-29,0.0285,-20270763,1
DK,Segment3,Sector4,08,3,0.0238,10616709,3,-0.0238,10616709,1
DK,Segment3,Sector4,09,3,0.0238,22031459,-3,0.0238,-22031459,1
DK,Segment3,Sector4,10,12,0.0333,21822386,12,0.0333,21822386,1
DK,Segment3,Sector4,11,21,0.038,24402854,21,0.038,-24402854,1
DK,Segment3,Sector4,12,10,0.0333,14796821,-10,-0.0333,-14796821,1
DK,Segment3,Sector4,13,9,0.0333,13877932,-9,0.0333,13877932,1
DK,Segment3,Sector4,14,4,0.0285,1926919,-4,-0.0285,1926919,1
EE,Segment3,Sector4,08,4,0.0238,20653825,-4,0.0238,-20653825,1
EE,Segment3,Sector4,09,13,0.0238,2450009,13,0.0238,-2450009,1
EE,Segment3,Sector4,10,13,0.0333,7265379,13,-0.0333,7265379,1
EE,Segment3,Sector4,11,16,0.038,15262116,16,-0.038,15262116,1
EE,Segment3,Sector4,12,17,0.0333,16394680,17,0.0333,-16394680,1
EE,Segment3,Sector4,13,3,0.0333,12252153,-3,0.0333,-12252153,1
EE,Segment3,Sector4,14,3,0.0285,2644071,-3,0.0285,-2644071,1
EL,Segment3,Sector4,08,2,0.0238,15014272,2,-0.0238,-15014272,1
EL,Segment3,Sector4,09,1,0.0238,17998264,-1,-0.0238,17998264,1
EL,Segment3,Sector4,10,1,0.0333,15956335,1,0.0333,-15956335,1
EL,Segment3,Sector4,11,5,0.038,17674616,-5,0.038,-17674616,1
EL,Segment3,Sector4,12,1,0.0333,30839025,-1,-0.0333,30839025,1
EL,Segment3,Sector4,13,1,0.0333,12391242,1,0.0333,-12391242,1
EL,Segment3,Sector4,14,1,0.0285,7277130,-1,-0.0285,-7277130,1
ES,Segment9,Sector4,08,3,0.0238,17796928,-3,-0.0238,-17796928,1
ES,Segment9,Sector4,09,3,0.0238,20339526,3,0.0238,-20339526,1
ES,Segment9,Sector4,10,6,0.0333,3446945,-6,-0.0333,-3446945,1
ES,Segment9,Sector4,11,9,0.038,14219955,9,0.038,-14219955,1
ES,Segment9,Sector4,12,6,0.0333,19061337,-6,-0.0333,-19061337,1
ES,Segment9,Sector4,13,2,0.0333,29872192,-2,0.0333,-29872192,1
ES,Segment9,Sector4,14,3,0.0285,14977127,3,0.0285,-14977127,1
FI,Segment3,Sector4,08,0,0.0238,12652611,0,0.0238,12652611,1
FI,Segment3,Sector4,09,7,0.0238,5795755,-7,0.0238,5795755,1
FI,Segment3,Sector4,10,8,0.0333,33162500,-8,-0.0333,33162500,1
FI,Segment3,Sector4,11,6,0.038,33764922,6,0.038,33764922,1
FI,Segment3,Sector4,12,10,0.0333,2094828,10,0.0333,2094828,1
FI,Segment3,Sector4,13,7,0.0333,14543691,7,-0.0333,14543691,1
FI,Segment3,Sector4,14,2,0.0285,24178551,2,0.0285,-24178551,1
FR,Segment3,Sector4,08,6,0.0238,942129,-6,0.0238,942129,1
FR,Segment3,Sector4,09,16,0.0238,20405555,-16,-0.0238,-20405555,1
FR,Segment3,Sector4,10,19,0.0333,18894391,19,0.0333,-18894391,1
FR,Segment3,Sector4,11,13,0.038,27838936,13,0.038,27838936,1
FR,Segment3,Sector4,12,5,0.0333,17338680,5,0.0333,17338680,1
FR,Segment3,Sector4,13,13,0.0333,14339419,-13,0.0333,-14339419,1
FR,Segment3,Sector4,14,14,0.0285,22980046,-14,-0.0285,22980046,1
HR,Segment3,Sector4,08,4,0.0238,19916526,4,0.0238,19916526,1
HR,Segment3,Sector4,09,2,0.0238,9673538,-2,0.0238,-9673538,1
HR,Segment3,Sector4,10,3,0.0333,13336814,3,-0.0333,13336814,1
HR,Segment3,Sector4,11,6,0.038,36311978,-6,-0.038,-36311978,1
HR,Segment3,Sector4,12,5,0.0333,15965872,5,0.0333,-15965872,1
HR,Segment3,Sector4,13,0,0.0333,28260424,0,0.0333,28260424,1
HR,Segment3,Sector4,14,0,0.0285,15271913,0,0.0285,15271913,1
HU,Segment3,Sector4,08,6,0.0238,4133107,6,0.0238,-4133107,1
HU,Segment3,Sector4,09,9,0.0238,10449847,9,-0.0238,10449847,1
HU,Segment3,Sector4,10,10,0.0333,30530540,-10,-0.0333,30530540,1
HU,Segment3,Sector4,11,7,0.038,21521203,7,-0.038,-21521203,1
HU,Segment3,Sector4,12,5,0.0333,33071990,5,0.0333,-33071990,1
HU,Segment3,Sector4,13,9,0.0333,13017805,9,0.0333,-13017805,1
HU,Segment3,Sector4,14,3,0.0285,5887402,-3,0.0285,-5887402,1
IE,Segment4,Sector4,08,9,0.0238,20236413,-9,0.0238,-20236413,1
IE,Segment4,Sector4,09,8,0.0238,12772923,-8,-0.0238,-12772923,1
IE,Segment4,Sector4,10,12,0.0333,26685352,-12,0.0333,26685352,1
